filename,width,height,class,xmin,ymin,xmax,ymax
traffic-light-646-_jpg.rf.5522ed77dd39f701effb80515432291e.jpg,640,640,red,192,306,207,343
traffic-light-646-_jpg.rf.5522ed77dd39f701effb80515432291e.jpg,640,640,red,307,424,324,462
traffic-light-646-_jpg.rf.5522ed77dd39f701effb80515432291e.jpg,640,640,red,436,322,454,356
traffic-light-224-_jpg.rf.5547f3c23cca9ecdfd5e1389c64fd78d.jpg,640,640,green,296,360,347,482
137_png_jpg.rf.554231147ec883f6a6de31cfcfc98d1b.jpg,640,640,yellow,274,141,342,228
traffic-light-287-_jpg.rf.554c8b32dd02910a0f6f406f5f80f3f3.jpg,640,640,yellow,300,296,414,499
497_png_jpg.rf.559146f413407900d497957b8ee71727.jpg,640,640,red,111,354,242,507
traffic-light-490-_jpg.rf.557bf9708cd92459de26e1c671993e7d.jpg,640,640,green,447,361,472,428
traffic-light-490-_jpg.rf.557bf9708cd92459de26e1c671993e7d.jpg,640,640,green,179,483,202,552
traffic-light-328-_jpg.rf.5595d80b0b333f278548614a01b5935e.jpg,640,640,green,128,476,199,595
traffic-light-328-_jpg.rf.5595d80b0b333f278548614a01b5935e.jpg,640,640,green,478,13,549,134
509_png_jpg.rf.553d67c0e860dc5914ef57b1f7af5962.jpg,640,640,yellow,201,214,372,432
traffic-light-92-_jpg.rf.55b2d421ec1ad26fd3793779b6db26f5.jpg,640,640,yellow,217,113,430,499
traffic-light-501-_jpg.rf.55a32191817d372d350742b168e8e4c6.jpg,640,640,green,544,394,618,522
traffic-light-501-_jpg.rf.55a32191817d372d350742b168e8e4c6.jpg,640,640,green,85,55,201,121
522_png_jpg.rf.55c6b3c568bcbd5729502e5dadfc948e.jpg,640,640,yellow,354,145,441,265
traffic-light-105-_jpg.rf.55ea87a247324609a12138f09ae2520e.jpg,640,640,green,244,141,372,481
traffic-light-367-_jpg.rf.55bd56cd829e8c7d6b5bbd0ea6f2de9e.jpg,640,640,green,292,469,317,537
425_png_jpg.rf.55a00c9031a9634177ce12899d54914b.jpg,640,640,yellow,329,173,416,308
traffic-light-50-_jpg.rf.55ee87e75bd175d82a5ca118daf6f572.jpg,640,640,yellow,260,142,443,459
traffic-light-863-_jpg.rf.563c4f8f78c2a8ee01c34daec9fcacf6.jpg,640,640,red,450,306,639,631
410_png_jpg.rf.56378afbc51261d7d3967ae083ab1feb.jpg,640,640,green,203,189,318,324
traffic-light-337-_jpg.rf.563b926a503beafe7ea8eaa3d65b0925.jpg,640,640,yellow,119,198,487,417
traffic-light-850-_jpg.rf.563f40f4ad8887af119ee055fddf3aa6.jpg,640,640,red,233,269,299,403
450_png_jpg.rf.564b65697edc81f00ecc86a916a5214f.jpg,640,640,yellow,224,154,334,279
558_png_jpg.rf.565175fe94f45d473d7bf7ef8ba7a5b0.jpg,640,640,red,202,34,347,223
401_png_jpg.rf.56ab3f9df91647096a4116f7be05dc61.jpg,640,640,yellow,338,301,402,380
544_png_jpg.rf.56a8af7abf73ceca8c50d2d325d8e4ab.jpg,640,640,red,221,361,286,449
431_png_jpg.rf.568167dabebad47e8b27e11ff91e115c.jpg,640,640,yellow,225,172,313,292
271_png_jpg.rf.5665e451fa98e2015338a74f38d11a1e.jpg,640,640,green,164,376,229,457
336_png_jpg.rf.56f6e26ef358113d20de4ed04727b062.jpg,640,640,red,311,382,407,493
204_png_jpg.rf.56e4e38fe9f726ac87d676c8efd47d2c.jpg,640,640,green,228,361,302,445
97_png_jpg.rf.56deb37c08e6071983f82a9599f500ce.jpg,640,640,yellow,204,182,295,287
60_png_jpg.rf.574bc4fb01607917b2dd009f3e91e0b8.jpg,640,640,yellow,403,186,464,281
traffic-light-101-_jpg.rf.5762462cfe44464957d845426512c586.jpg,640,640,yellow,256,164,413,465
traffic-light-117-_jpg.rf.577239ca614a0e67977a86d08934b597.jpg,640,640,green,228,168,409,501
198_png_jpg.rf.5771a6576cf79b935bb3c2339615c321.jpg,640,640,green,250,213,330,308
332_png_jpg.rf.5770c215c7fc36cc0f59fe2f3d83a23c.jpg,640,640,yellow,280,347,388,480
71_png_jpg.rf.577549f576cce2517376423a41978ec3.jpg,640,640,red,228,105,288,183
364_png_jpg.rf.579a03e4987f9d282203b18a9b5b84c6.jpg,640,640,yellow,334,305,390,378
traffic-light-5-_jpg.rf.570d639b500af47f43ba7c51382d34d1.jpg,640,640,red,160,65,439,601
352_png_jpg.rf.57e64d31c4a5888fc986c384937c980b.jpg,640,640,green,220,225,302,306
464_png_jpg.rf.57e3818de2eeaeca8370602b4c2752f6.jpg,640,640,red,193,74,319,235
271_png_jpg.rf.57d48ac64137297f3c7ebc3165936912.jpg,640,640,yellow,222,161,316,272
220_png_jpg.rf.581ecb6f042e5bfdd690aba77676dcfd.jpg,640,640,red,228,243,330,369
474_png_jpg.rf.57e84d345e4103e06428166e2aee1322.jpg,640,640,yellow,226,173,322,298
443_png_jpg.rf.5801b8f5909ed9d215475ed6fc9d3b78.jpg,640,640,red,309,378,440,536
477_png_jpg.rf.57b60a4776c2206f26d21418112126bb.jpg,640,640,yellow,507,184,606,308
traffic-light-246-_jpg.rf.5821adabf1ef668d61bf391c20437f5a.jpg,640,640,green,242,142,362,382
254_png_jpg.rf.58395ef577458ac950772cc43d9fccf6.jpg,640,640,yellow,249,235,307,315
531_png_jpg.rf.584a105672820d4eda9fc4184b5d03de.jpg,640,640,red,120,1,270,200
527_png_jpg.rf.584e08e8a2ab4b192999bdd4c34b141c.jpg,640,640,green,122,265,273,492
traffic-light-453-_jpg.rf.583b61f85de3e05c73dd2a872aa56d04.jpg,640,640,red,64,278,88,340
traffic-light-453-_jpg.rf.583b61f85de3e05c73dd2a872aa56d04.jpg,640,640,red,313,55,333,122
traffic-light-453-_jpg.rf.583b61f85de3e05c73dd2a872aa56d04.jpg,640,640,red,543,266,570,332
traffic-light-65-_jpg.rf.586d7f7ceac8f70a3f81921555907c4d.jpg,640,640,yellow,123,29,498,587
387_png_jpg.rf.587b974d2dfcf00165fd37097dfe8e00.jpg,640,640,green,207,155,301,286
294_png_jpg.rf.586f5415c494fe848a2de4778a65e3bf.jpg,640,640,green,253,221,315,299
107_png_jpg.rf.587f56c76b9046b7932a5bca1f26202c.jpg,640,640,red,156,317,217,406
traffic-light-194-_jpg.rf.58799af50555601727ae841b7d1f0e5b.jpg,640,640,green,158,412,217,514
traffic-light-194-_jpg.rf.58799af50555601727ae841b7d1f0e5b.jpg,640,640,green,446,25,503,121
118_png_jpg.rf.587f13833dd8fdad557b7494b66f0193.jpg,640,640,red,400,332,500,457
318_png_jpg.rf.5897ac8476e868265d8fa62b5da10044.jpg,640,640,yellow,219,169,321,293
513_png_jpg.rf.588afde6525c6cf2f7fa6a85c27312ac.jpg,640,640,red,236,374,302,458
498_png_jpg.rf.58a4070cd73f93ac0e2f0128fe668e9e.jpg,640,640,green,281,304,423,476
519_png_jpg.rf.58bb802b753423af6392874b0ccfbbcd.jpg,640,640,yellow,191,208,380,405
traffic-light-916-_jpg.rf.58e5a24fc45ba2bc5dfa78e145f2289f.jpg,640,640,red,101,89,287,545
478_png_jpg.rf.58ad1d7c84fdef4e1147d5ea23cb4ad6.jpg,640,640,red,471,175,547,286
71_png_jpg.rf.58ea140e1b972f113a10085a7edd2b04.jpg,640,640,red,68,219,164,337
211_png_jpg.rf.5904cd01caedd2413433c281aae86b37.jpg,640,640,red,228,128,287,208
493_png_jpg.rf.58a2154cfa259a0f5f563459983ccd56.jpg,640,640,red,228,370,299,450
253_png_jpg.rf.58d5cb735dda380bbd4e7e7cd77f7911.jpg,640,640,red,216,244,302,359
268_png_jpg.rf.595ee2d9b6ee19c2dbea38293080f6eb.jpg,640,640,red,238,245,334,368
traffic-light-902-_jpg.rf.5924d79d8c7fe9e1881c3c08cb1ec026.jpg,640,640,green,196,44,410,604
traffic-light-871-_jpg.rf.59584cd44c681af5e1eb1a6c80c30539.jpg,640,640,red,311,109,336,182
464_png_jpg.rf.59621676fa1bee89d469b63455349bcb.jpg,640,640,green,166,424,259,523
traffic-light-908-_jpg.rf.596e74be8156fd7e764bc808c78ac204.jpg,640,640,red,144,62,415,564
traffic-light-139-_jpg.rf.59165f602b2fb709990f09c921c4fe40.jpg,640,640,green,192,99,462,533
374_png_jpg.rf.5983622d3447c714d819d2e61f959c1d.jpg,640,640,yellow,250,273,313,345
523_png_jpg.rf.59705f6d030a1d85408179543ece9edb.jpg,640,640,yellow,188,158,289,273
traffic-light-439-_jpg.rf.59825c66e159fa97287e746f493a2984.jpg,640,640,red,120,234,139,288
traffic-light-439-_jpg.rf.59825c66e159fa97287e746f493a2984.jpg,640,640,red,337,403,357,463
traffic-light-439-_jpg.rf.59825c66e159fa97287e746f493a2984.jpg,640,640,red,528,221,555,279
traffic-light-395-_jpg.rf.59ab0e9e6f6d6868d46c58d0c068d022.jpg,640,640,red,587,264,615,329
traffic-light-395-_jpg.rf.59ab0e9e6f6d6868d46c58d0c068d022.jpg,640,640,red,325,506,353,577
traffic-light-395-_jpg.rf.59ab0e9e6f6d6868d46c58d0c068d022.jpg,640,640,red,69,354,95,419
traffic-light-385-_jpg.rf.59d61292412dfb33c6077f861be1e627.jpg,640,640,red,181,44,271,216
traffic-light-116-_jpg.rf.59c59a174dd0c85c0c54d8805ac00bdb.jpg,640,640,yellow,268,168,377,467
175_png_jpg.rf.59d825e34b7053187d32ddad06130a61.jpg,640,640,red,232,293,310,365
205_png_jpg.rf.59d4b653daa1154c6e7b95ec46049b91.jpg,640,640,yellow,180,252,268,386
traffic-light-873-_jpg.rf.59f0ba750f4f5f3a14cb747265002e4c.jpg,640,640,red,350,176,396,301
128_png_jpg.rf.5a29bd2c3eaffd23e662eee571840369.jpg,640,640,red,211,141,317,267
136_png_jpg.rf.59c71b6e7f838ab1ebbe0b8c36cc83d4.jpg,640,640,yellow,393,253,455,347
321_png_jpg.rf.5a546c759a22f8d140262c2f67533d21.jpg,640,640,yellow,344,210,435,341
213_png_jpg.rf.5a57d75dc47ec9c85bafa500d9883807.jpg,640,640,red,219,269,313,388
289_png_jpg.rf.5a4722d4d9490e3e95bfa61e27da378a.jpg,640,640,green,152,411,231,509
traffic-light-966-_jpg.rf.5a2b25fe76c9a769c74ae3c447a3fd75.jpg,640,640,red,170,117,246,334
traffic-light-437-_jpg.rf.5aab4803cbbb31e449f188bbde328c2a.jpg,640,640,red,304,430,406,614
traffic-light-190-_jpg.rf.5a6b243a25463a6c1c47c1e23e63cc55.jpg,640,640,green,269,253,354,402
158_png_jpg.rf.5ab90d3b0e9232cc8d2cac1ae079b43e.jpg,640,640,yellow,243,152,305,227
308_png_jpg.rf.5ac16410fd762815a50b01e5e40ce798.jpg,640,640,yellow,192,171,300,290
traffic-light-582-_jpg.rf.5ae98c6a913026224db08d73cf0b808b.jpg,640,640,red,73,34,141,158
traffic-light-582-_jpg.rf.5ae98c6a913026224db08d73cf0b808b.jpg,640,640,red,479,463,547,587
traffic-light-494-_jpg.rf.5a83dd8f37db243ac87c6b55350f3850.jpg,640,640,yellow,388,116,408,155
traffic-light-494-_jpg.rf.5a83dd8f37db243ac87c6b55350f3850.jpg,640,640,yellow,179,221,199,264
traffic-light-400-_jpg.rf.5aa35a249fc2c6b23d7a31c18677a8a2.jpg,640,640,red,323,400,343,454
traffic-light-400-_jpg.rf.5aa35a249fc2c6b23d7a31c18677a8a2.jpg,640,640,red,539,241,554,297
traffic-light-98-_jpg.rf.5af99c161cdfc5011ac09cb158864c46.jpg,640,640,yellow,230,215,404,532
traffic-light-799-_jpg.rf.5b2fc66c2f617e4abae353eaa4bce66e.jpg,640,640,red,91,123,129,237
traffic-light-799-_jpg.rf.5b2fc66c2f617e4abae353eaa4bce66e.jpg,640,640,red,533,503,566,618
traffic-light-813-_jpg.rf.5b346d935f7f25b8ecc70284d2e1bfee.jpg,640,640,yellow,234,33,398,301
85_png_jpg.rf.5b3d135eb85edd3f123c13175452164c.jpg,640,640,yellow,240,173,318,275
303_png_jpg.rf.5b6b8f2f547f12ce9d04022c18a3c274.jpg,640,640,red,393,216,474,354
511_png_jpg.rf.5b71d0c24ba559bd0a6a8ee3afa483ff.jpg,640,640,yellow,360,336,461,461
371_png_jpg.rf.5b49bbd971bc320f99c1de53b6acc922.jpg,640,640,red,434,164,545,300
traffic-light-458-_jpg.rf.5b71f646addabb49b709b721eb08ce9c.jpg,640,640,red,551,266,588,337
traffic-light-458-_jpg.rf.5b71f646addabb49b709b721eb08ce9c.jpg,640,640,red,248,412,282,474
traffic-light-458-_jpg.rf.5b71f646addabb49b709b721eb08ce9c.jpg,640,640,red,69,148,112,219
traffic-light-848-_jpg.rf.5b6284aa25229c48cc0c34c8f5374006.jpg,640,640,red,384,400,417,482
traffic-light-848-_jpg.rf.5b6284aa25229c48cc0c34c8f5374006.jpg,640,640,red,65,161,94,236
95_png_jpg.rf.5b76e7589ddb07b8b1969cb1706ee353.jpg,640,640,red,73,218,168,343
349_png_jpg.rf.5b8423c79c4369cc0829698c133fdb61.jpg,640,640,yellow,272,188,384,319
traffic-light-361-_jpg.rf.5b89b846d6e09703833d7e7460db194a.jpg,640,640,red,162,382,199,453
traffic-light-361-_jpg.rf.5b89b846d6e09703833d7e7460db194a.jpg,640,640,red,395,3,452,65
214_png_jpg.rf.5b8d9eac53f356196ff020ff43b4f727.jpg,640,640,green,231,363,298,451
391_png_jpg.rf.5b75035ff3901e0cf3a7dc31c00e9d78.jpg,640,640,yellow,246,269,306,348
traffic-light-558-_jpg.rf.5bcb4ff804abfb20e6aeec6a95362a25.jpg,640,640,green,102,233,248,549
traffic-light-285-_jpg.rf.5bd3dbd8e59c9f45aaaa491737f307eb.jpg,640,640,green,401,84,524,315
traffic-light-984-_jpg.rf.5c1635ecb57235d4ed9e709f6a1038ba.jpg,640,640,green,496,113,565,325
226_png_jpg.rf.5bf42241c4120a010a370af77e7d9180.jpg,640,640,yellow,253,122,340,238
traffic-light-522-_jpg.rf.5be4ef8545d2678e6a98685d928b7891.jpg,640,640,green,338,279,584,361
traffic-light-592-_jpg.rf.5c095a20c25d6c7333ca1b856e560036.jpg,640,640,green,173,178,276,447
traffic-light-114-_jpg.rf.5c2931a30e03fb9ef1b046d4427b9cd8.jpg,640,640,green,221,179,371,509
110_png_jpg.rf.5c18aa90a177e323522226c5c06a9bdc.jpg,640,640,red,317,33,402,158
traffic-light-844-_jpg.rf.5c3826cf19dbfcccfd1cd83744087524.jpg,640,640,green,164,161,199,251
traffic-light-844-_jpg.rf.5c3826cf19dbfcccfd1cd83744087524.jpg,640,640,green,527,437,555,518
243_png_jpg.rf.5c411a5238f06fd6719f06dd4c2cf734.jpg,640,640,red,226,110,295,207
traffic-light-776-_jpg.rf.5c4af2251863654a15b4b1ae7bfba3ea.jpg,640,640,red,451,311,558,565
traffic-light-68-_jpg.rf.5c429c82efb78bb6776b174e1c0fcdd7.jpg,640,640,yellow,136,66,463,577
traffic-light-832-_jpg.rf.5c5fea376b02526d78777a5bde51f4f0.jpg,640,640,red,70,107,344,520
traffic-light-604-_jpg.rf.5c605303498a3ac2121bb52a4a8a41a7.jpg,640,640,green,250,151,466,511
traffic-light-492-_jpg.rf.5c5ad27cdde262cb9865087050e75ff6.jpg,640,640,green,127,149,156,243
traffic-light-492-_jpg.rf.5c5ad27cdde262cb9865087050e75ff6.jpg,640,640,green,472,1,500,77
421_png_jpg.rf.5c6818724df853979d0d4dd177baee88.jpg,640,640,red,280,296,364,390
traffic-light-453-_jpg.rf.5c686e090cdb6feca3a444be580208ef.jpg,640,640,red,48,264,82,329
traffic-light-453-_jpg.rf.5c686e090cdb6feca3a444be580208ef.jpg,640,640,red,320,63,351,134
traffic-light-453-_jpg.rf.5c686e090cdb6feca3a444be580208ef.jpg,640,640,red,526,300,562,371
251_png_jpg.rf.5c7476a1d6971cf7ad0beb25038ce5e9.jpg,640,640,green,233,217,311,325
traffic-light-516-_jpg.rf.5c7e77e3387a1a572b60aef1107c010e.jpg,640,640,green,564,225,609,359
traffic-light-516-_jpg.rf.5c7e77e3387a1a572b60aef1107c010e.jpg,640,640,green,44,482,149,521
66_png_jpg.rf.5c814a9766ba0f640c015f79adab771f.jpg,640,640,red,221,106,283,192
traffic-light-388-_jpg.rf.5c7ddde0fb794d1d10969574fbdff4c7.jpg,640,640,red,450,454,515,488
traffic-light-388-_jpg.rf.5c7ddde0fb794d1d10969574fbdff4c7.jpg,640,640,red,104,371,144,447
traffic-light-502-_jpg.rf.5c942a3b0b401ba9865d7728e6033001.jpg,640,640,green,533,319,598,448
traffic-light-502-_jpg.rf.5c942a3b0b401ba9865d7728e6033001.jpg,640,640,green,46,88,157,147
traffic-light-655-_jpg.rf.5c852aae46bd5ff61e9dd38120c899d0.jpg,640,640,green,362,298,375,334
traffic-light-939-_jpg.rf.5cc3856a176235f7f4c81b23f4fc0206.jpg,640,640,red,333,333,413,556
104_png_jpg.rf.5c8a4f55a4e63b519352f3705bceea2c.jpg,640,640,green,292,221,363,312
301_png_jpg.rf.5cc75adc75a3aa1a678bea0678d6ab9c.jpg,640,640,red,249,113,339,224
traffic-light-498-_jpg.rf.5cc2185b72535da66fb46daaa1fae5a1.jpg,640,640,green,5,53,33,107
traffic-light-498-_jpg.rf.5cc2185b72535da66fb46daaa1fae5a1.jpg,640,640,green,585,90,611,135
387_png_jpg.rf.5cc47aa728ad97c5b0cd26da0d267919.jpg,640,640,green,160,465,254,587
273_png_jpg.rf.5ce26a6f67c757cfbcf2648568e7c58a.jpg,640,640,red,239,238,337,371
83_png_jpg.rf.5ccea3de4cbe30d72916c758a27b52ce.jpg,640,640,red,75,231,173,348
426_png_jpg.rf.5cde2b7838642aa20783fd75456c87d9.jpg,640,640,green,166,427,272,547
169_png_jpg.rf.5d1b77f477a19b05f4f14b802fb9c411.jpg,640,640,yellow,269,149,338,238
402_png_jpg.rf.5cd9fa0835720f1287b2e9e9c83d5bbc.jpg,640,640,red,297,262,370,357
65_png_jpg.rf.5d0d8653357d406c913c5b76b74f517b.jpg,640,640,yellow,250,201,327,296
558_png_jpg.rf.5cf25a8591bde1f270ddcb03ce5cab74.jpg,640,640,yellow,219,183,368,353
468_png_jpg.rf.5d28cca4300b1b56a08f9ed11482597f.jpg,640,640,green,344,224,458,405
traffic-light-110-_jpg.rf.5d23e1a304a8e4df6f600e4c1d7209d7.jpg,640,640,yellow,196,184,350,465
traffic-light-268-_jpg.rf.5d0b816726dd06331261aaba771c8a2f.jpg,640,640,green,259,116,336,298
431_png_jpg.rf.5d2f238cf108b6e6e603520ec65746ae.jpg,640,640,green,186,420,276,534
523_png_jpg.rf.5d4779baa2f9c5fca2843b841b5ef13e.jpg,640,640,yellow,196,208,371,404
515_png_jpg.rf.5d2c7abd054704867d772d6ff7594ed8.jpg,640,640,red,146,17,294,215
377_png_jpg.rf.5d81819577d9984cb14c67d31e03dba2.jpg,640,640,green,139,106,224,228
513_png_jpg.rf.5d943e43a4e3d40086be890d38279b60.jpg,640,640,red,494,154,581,273
traffic-light-341-_jpg.rf.5d2cea6380f902ee7fb956447e75d496.jpg,640,640,green,252,131,295,207
traffic-light-592-_jpg.rf.5d93dae31bcc3408f9ba832320ffe3be.jpg,640,640,green,362,210,506,489
93_png_jpg.rf.5da093b657c8f4d0c1b36e47a84be174.jpg,640,640,yellow,199,150,272,241
yellow-traffic-light-1-e32f_jpg.rf.5d913a59dfcac627fd304a67acc2b374.jpg,640,640,yellow,303,66,490,640
traffic-light-419-_jpg.rf.5db4d5dfefa858bcb93faafd34cbb3b5.jpg,640,640,red,76,201,100,259
traffic-light-419-_jpg.rf.5db4d5dfefa858bcb93faafd34cbb3b5.jpg,640,640,red,307,4,330,71
traffic-light-419-_jpg.rf.5db4d5dfefa858bcb93faafd34cbb3b5.jpg,640,640,red,524,199,547,259
traffic-light-789-_jpg.rf.5dde977f9aee94e276ea92d31a80c78c.jpg,640,640,red,496,96,587,262
106_png_jpg.rf.5dbecf4c72dcdcb211c54874c09ac1f2.jpg,640,640,green,295,226,367,316
522_png_jpg.rf.5dcd92ea240045ec61696b9533f4c490.jpg,640,640,red,362,441,518,640
398_png_jpg.rf.5dca3a0b732fcc5171a4946b657b1100.jpg,640,640,red,291,286,375,382
195_png_jpg.rf.5de0adc5703980910b7d1810d289002a.jpg,640,640,red,183,284,279,380
traffic-light-188-_jpg.rf.5dd5a6127489ac7b55b9a1c6c3ecbf12.jpg,640,640,green,109,97,145,197
432_png_jpg.rf.5df27d122f0a228894bc8e3f4769af5d.jpg,640,640,green,195,428,277,533
380_png_jpg.rf.5e01759452e7538100821e6fe85901ac.jpg,640,640,green,217,343,306,474
417_png_jpg.rf.5e071aaab0d22cd0a3c72f339bec3dad.jpg,640,640,red,312,280,380,377
traffic-light-153-_jpg.rf.5e05ee450fc049add0b29ca0e6360354.jpg,640,640,yellow,249,150,400,473
332_png_jpg.rf.5e0a8cbda463b831a1780ab0c896dddb.jpg,640,640,green,330,320,404,418
traffic-light-102-_jpg.rf.5e0f2b6d90ad5204e60e64abf4a84cbb.jpg,640,640,green,276,196,373,451
traffic-light-105-_jpg.rf.5e1ad628a17a97745dcefeef4f7f4c1e.jpg,640,640,green,254,138,456,498
traffic-light-136-_jpg.rf.5e3b7d01814aed6bd65a0fc70c110ea8.jpg,640,640,green,243,95,402,528
297_png_jpg.rf.5e27e3b287d7402ab76bc8737e69f29b.jpg,640,640,red,321,293,355,338
IMG_1534_jpg.rf.5e22389d125be27812fabc1db7d964fb.jpg,640,640,yellow,394,275,428,316
IMG_1534_jpg.rf.5e22389d125be27812fabc1db7d964fb.jpg,640,640,yellow,318,282,336,319
80_png_jpg.rf.5e5f860cc4242f64fb1325a623a8308d.jpg,640,640,yellow,212,133,283,217
traffic-light-50-_jpg.rf.5e6293afc7fad7930a25fab78282f5f7.jpg,640,640,yellow,237,191,394,513
traffic-light-825-_jpg.rf.5e73c6e106caf19b99eefa3f6ebc6cfc.jpg,640,640,red,300,4,629,524
455_png_jpg.rf.5e5214b5128b15a73c5209016074de9c.jpg,640,640,red,328,316,394,411
326_png_jpg.rf.5e99d28c2049466aff1649946c9b18a1.jpg,640,640,yellow,248,176,345,283
253_png_jpg.rf.5e112d5f77c17c294a53e4c4ba6dc7da.jpg,640,640,green,239,221,324,312
traffic-light-150-_jpg.rf.5e9f12303b85efb30fb09761d88215fa.jpg,640,640,yellow,268,180,402,475
391_png_jpg.rf.5e8b259c014626062e2f5e5455e44f7b.jpg,640,640,green,131,108,216,241
traffic-light-382-_jpg.rf.5eb557b14737a3b219cedbe3df9bbc0d.jpg,640,640,red,525,445,595,466
traffic-light-382-_jpg.rf.5eb557b14737a3b219cedbe3df9bbc0d.jpg,640,640,red,24,317,50,379
traffic-light-213-_jpg.rf.5ea67e891fae4e7881637601b83dbfbc.jpg,640,640,yellow,282,357,359,506
traffic-light-202-_jpg.rf.5ecfcbfec952718afefe9ef47e03c625.jpg,640,640,green,196,237,293,485
425_png_jpg.rf.5ee16e6b6d3ba80f6c6d14a60f2c4600.jpg,640,640,green,372,98,465,207
384_png_jpg.rf.5ed3dd37d19a68f5318055ef4451fb28.jpg,640,640,red,204,277,305,391
464_png_jpg.rf.5f176f32fa54cd1159b6d5f8969d3f9d.jpg,640,640,green,168,114,242,239
traffic-light-587-_jpg.rf.5ee4b34049aaf6c9622f359340197767.jpg,640,640,red,42,400,79,515
traffic-light-587-_jpg.rf.5ee4b34049aaf6c9622f359340197767.jpg,640,640,red,534,81,570,190
traffic-light-804-_jpg.rf.5ef67d150fcb06081cf5191a8688dbc6.jpg,640,640,yellow,265,251,504,394
73_png_jpg.rf.5f46358a0a452f75ffc85be068d777c0.jpg,640,640,red,304,0,390,112
256_png_jpg.rf.5f1da834ab2196f327ed077f725175b9.jpg,640,640,red,399,167,477,272
traffic-light-525-_jpg.rf.5f37aaaef6c0e9df6bb512b31030af9f.jpg,640,640,green,457,36,562,329
traffic-light-441-_jpg.rf.5f48d13828733265878368565c1e7dcb.jpg,640,640,red,489,242,520,299
traffic-light-441-_jpg.rf.5f48d13828733265878368565c1e7dcb.jpg,640,640,red,281,457,312,519
traffic-light-441-_jpg.rf.5f48d13828733265878368565c1e7dcb.jpg,640,640,red,56,324,96,386
261_png_jpg.rf.5f5de2d423fa316365af862a3be6b3cd.jpg,640,640,green,181,361,247,443
452_png_jpg.rf.5f130ff0514fa6ef5aeae4a2a509200a.jpg,640,640,red,244,334,315,424
149_png_jpg.rf.5f5ecc48d04c6f16f17a5d802bb22f5d.jpg,640,640,red,305,246,373,343
470_png_jpg.rf.5f8af7d76079247bf4e19ce0d62dc60c.jpg,640,640,red,194,66,319,220
480_png_jpg.rf.5f6dd914860af27bcb0c68a60e8e8708.jpg,640,640,green,156,486,262,612
371_png_jpg.rf.5f8397d62dc7156ac68c6e542d804d53.jpg,640,640,red,207,131,308,233
301_png_jpg.rf.5fa68f6579536eb29f1ce6398a5fef70.jpg,640,640,yellow,211,175,307,301
460_png_jpg.rf.5fb31f41a2259729f0e03c635eb7293b.jpg,640,640,yellow,220,245,375,442
traffic-light-945-_jpg.rf.5fc9e7e3b1ec1e5ea5726636096f82a6.jpg,640,640,red,240,128,374,491
traffic-light-415-_jpg.rf.5fc7c0c178e3b2398d264cdb72c50c28.jpg,640,640,red,83,361,109,418
traffic-light-415-_jpg.rf.5fc7c0c178e3b2398d264cdb72c50c28.jpg,640,640,red,248,536,271,587
traffic-light-415-_jpg.rf.5fc7c0c178e3b2398d264cdb72c50c28.jpg,640,640,red,447,391,472,445
552_png_jpg.rf.5fd6008583e108e989d89d5f51cc540f.jpg,640,640,yellow,560,171,640,326
traffic-light-813-_jpg.rf.604d5405ea7dd33653eaae8bb1857a6a.jpg,640,640,yellow,242,31,407,300
traffic-light-587-_jpg.rf.604f2f44f6a992aeb3e53d274c3d538b.jpg,640,640,red,590,174,640,295
traffic-light-587-_jpg.rf.604f2f44f6a992aeb3e53d274c3d538b.jpg,640,640,red,38,444,97,560
440_png_jpg.rf.60427040c660654f536acc97507fd0f2.jpg,640,640,yellow,233,165,330,273
447_png_jpg.rf.60a1719454438c0f7c2aa63e7ae4dc8f.jpg,640,640,red,274,293,344,384
traffic-light-213-_jpg.rf.60566b93dedbbdf2f1b237efc3bc1575.jpg,640,640,yellow,282,135,359,284
traffic-light-863-_jpg.rf.607e55c7900ee217a24eb9e9650632e6.jpg,640,640,red,2,306,191,631
488_png_jpg.rf.5fce3b49c5c4369ade64f8db68dee049.jpg,640,640,red,377,137,503,308
474_png_jpg.rf.60b1ebbd406dbf9559cce36187b280f0.jpg,640,640,green,160,432,255,559
traffic-light-388-_jpg.rf.60c160b60a947f09d2e1631e57e81655.jpg,640,640,red,450,152,515,186
traffic-light-388-_jpg.rf.60c160b60a947f09d2e1631e57e81655.jpg,640,640,red,104,193,144,269
traffic-light-268-_jpg.rf.60c521130f906db182d18e02ea630dd7.jpg,640,640,green,265,359,323,533
473_png_jpg.rf.60c2bc20341a37a3cacf43d3886a8205.jpg,640,640,yellow,217,229,387,430
traffic-light-604-_jpg.rf.60c565e31847cd4713292e870c63045d.jpg,640,640,green,209,199,324,528
387_png_jpg.rf.60f65e2891ebb30c368d452081cd557a.jpg,640,640,yellow,246,275,305,349
512_png_jpg.rf.60fc967534e8ffe78de56d0aa70b9a84.jpg,640,640,red,218,209,281,298
290_png_jpg.rf.612681258e268954955c7ae36f85757a.jpg,640,640,red,217,193,315,324
267_png_jpg.rf.61365b16fed751bbf9d6efa3167a8a05.jpg,640,640,green,218,113,284,216
traffic-light-497-_jpg.rf.6144e096d7c211ccb87c6a9c89f163ad.jpg,640,640,green,330,275,358,328
318_png_jpg.rf.61576d11d6974a704be6cfc8468f9422.jpg,640,640,red,325,306,433,464
